Datetime,Asleep,Time Offset
2020-02-14 03:22:00,1,203
2020-02-14 03:23:00,1,204
2020-02-14 03:24:00,1,205
2020-02-14 03:25:00,1,206
2020-02-14 03:26:00,1,207
2020-02-14 03:27:00,1,208
2020-02-14 03:28:00,1,209
2020-02-14 03:29:00,1,210
2020-02-14 03:30:00,1,211
2020-02-14 03:31:00,1,212
2020-02-14 03:32:00,1,213
2020-02-14 03:33:00,1,214
2020-02-14 03:34:00,1,215
2020-02-14 03:35:00,1,216
2020-02-14 03:36:00,1,217
2020-02-14 03:37:00,1,218
2020-02-14 03:38:00,1,219
2020-02-14 03:39:00,1,220
2020-02-14 03:40:00,1,221
2020-02-14 03:41:00,1,222
2020-02-14 03:42:00,1,223
2020-02-14 03:43:00,1,224
2020-02-14 03:44:00,1,225
2020-02-14 03:45:00,1,226
2020-02-14 03:46:00,1,227
2020-02-14 03:47:00,1,228
2020-02-14 03:48:00,1,229
2020-02-14 03:49:00,1,230
2020-02-14 03:50:00,1,231
2020-02-14 03:51:00,1,232
2020-02-14 03:52:00,1,233
2020-02-14 03:53:00,1,234
2020-02-14 03:54:00,1,235
2020-02-14 03:55:00,1,236
2020-02-14 03:56:00,1,237
2020-02-14 03:57:00,1,238
2020-02-14 03:58:00,1,239
2020-02-14 03:59:00,1,240
2020-02-16 00:00:00,0,1
2020-02-16 00:01:00,0,2
2020-02-16 00:02:00,0,3
2020-02-16 00:03:00,0,4
2020-02-16 00:04:00,0,5
2020-02-16 00:05:00,0,6
2020-02-16 00:06:00,0,7
2020-02-16 00:07:00,0,8
2020-02-16 00:08:00,0,9
2020-02-16 00:09:00,0,10
2020-02-16 00:10:00,0,11
2020-02-16 00:11:00,0,12
2020-02-16 00:12:00,0,13
2020-02-16 00:13:00,0,14
2020-02-16 00:14:00,0,15
2020-02-16 00:15:00,0,16
2020-02-16 00:16:00,0,17
2020-02-16 00:17:00,0,18
2020-02-16 00:18:00,0,19
2020-02-16 00:19:00,0,20
2020-02-16 00:20:00,0,21
2020-02-16 00:21:00,0,22
2020-02-16 00:22:00,0,23
2020-02-16 00:23:00,0,24
2020-02-16 00:24:00,0,25
2020-02-16 00:25:00,0,26
2020-02-16 00:26:00,0,27
2020-02-16 00:27:00,0,28
2020-02-16 00:28:00,0,29
2020-02-16 00:29:00,0,30
2020-02-16 00:30:00,0,31
2020-02-16 00:31:00,0,32
2020-02-16 00:32:00,0,33
2020-02-16 00:33:00,0,34
2020-02-16 00:34:00,0,35
2020-02-16 00:35:00,0,36
2020-02-16 00:36:00,0,37
2020-02-16 00:37:00,0,38
2020-02-16 00:38:00,0,39
2020-02-16 00:39:00,0,40
2020-02-16 00:40:00,0,41
2020-02-16 00:41:00,0,42
2020-02-16 00:42:00,0,43
2020-02-16 00:43:00,0,44
2020-02-16 00:44:00,0,45
2020-02-16 00:45:00,0,46
2020-02-16 00:46:00,0,47
2020-02-16 00:47:00,0,48
2020-02-16 00:48:00,0,49
2020-02-16 00:49:00,0,50
2020-02-16 00:50:00,0,51
2020-02-16 00:51:00,0,52
2020-02-16 00:52:00,0,53
2020-02-16 00:53:00,0,54
2020-02-16 00:54:00,0,55
2020-02-16 00:55:00,0,56
2020-02-16 00:56:00,0,57
2020-02-16 00:57:00,0,58
2020-02-16 00:58:00,0,59
2020-02-16 00:59:00,0,60
2020-02-16 01:00:00,0,61
2020-02-16 01:01:00,0,62
2020-02-16 01:02:00,0,63
2020-02-16 01:03:00,0,64
2020-02-16 01:04:00,0,65
2020-02-16 01:05:00,0,66
2020-02-16 01:06:00,0,67
2020-02-16 01:07:00,0,68
2020-02-16 01:08:00,0,69
2020-02-16 01:09:00,0,70
2020-02-16 01:10:00,0,71
2020-02-16 01:11:00,0,72
2020-02-16 01:12:00,0,73
2020-02-16 01:13:00,0,74
2020-02-16 01:14:00,0,75
2020-02-16 01:15:00,0,76
2020-02-16 01:16:00,0,77
2020-02-16 01:17:00,0,78
2020-02-16 01:18:00,0,79
2020-02-16 01:19:00,0,80
2020-02-16 01:20:00,0,81
2020-02-16 01:21:00,0,82
2020-02-16 01:22:00,0,83
2020-02-16 01:23:00,0,84
2020-02-16 01:24:00,0,85
2020-02-16 01:25:00,0,86
2020-02-16 01:26:00,0,87
2020-02-16 01:27:00,0,88
2020-02-16 01:28:00,0,89
2020-02-16 01:29:00,0,90
2020-02-16 01:30:00,0,91
2020-02-16 01:31:00,0,92
2020-02-16 01:32:00,0,93
2020-02-16 01:33:00,0,94
2020-02-16 01:34:00,0,95
2020-02-16 01:35:00,0,96
2020-02-16 01:36:00,0,97
2020-02-16 01:37:00,0,98
2020-02-16 01:38:00,0,99
2020-02-16 01:39:00,0,100
2020-02-16 01:40:00,0,101
2020-02-16 01:41:00,0,102
2020-02-16 01:42:00,0,103
2020-02-16 01:43:00,0,104
2020-02-16 01:44:00,0,105
2020-02-16 01:45:00,0,106
2020-02-16 01:46:00,0,107
2020-02-16 01:47:00,0,108
2020-02-16 01:48:00,0,109
2020-02-16 01:49:00,0,110
2020-02-16 01:50:00,0,111
2020-02-16 01:51:00,0,112
2020-02-16 01:52:00,0,113
2020-02-16 01:53:00,0,114
2020-02-16 01:54:00,0,115
2020-02-16 01:55:00,0,116
2020-02-16 01:56:00,0,117
2020-02-16 01:57:00,0,118
2020-02-16 01:58:00,0,119
2020-02-16 01:59:00,0,120
2020-02-16 02:00:00,0,121
2020-02-16 02:01:00,0,122
2020-02-16 02:02:00,0,123
2020-02-16 02:03:00,0,124
2020-02-16 02:04:00,0,125
2020-02-16 02:05:00,0,126
2020-02-16 02:06:00,0,127
2020-02-16 02:07:00,0,128
2020-02-16 02:08:00,0,129
2020-02-16 02:09:00,0,130
2020-02-16 02:10:00,0,131
2020-02-16 02:11:00,0,132
2020-02-16 02:12:00,0,133
2020-02-16 02:13:00,0,134
2020-02-16 02:14:00,0,135
2020-02-16 02:15:00,0,136
2020-02-16 02:16:00,0,137
2020-02-16 02:17:00,0,138
2020-02-16 02:18:00,0,139
2020-02-16 02:19:00,0,140
2020-02-16 02:20:00,0,141
2020-02-16 02:21:00,0,142
2020-02-16 02:22:00,0,143
2020-02-16 02:23:00,0,144
2020-02-16 02:24:00,0,145
2020-02-16 02:25:00,0,146
2020-02-16 02:26:00,0,147
2020-02-16 02:27:00,0,148
2020-02-16 02:28:00,0,149
2020-02-16 02:29:00,0,150
2020-02-16 02:30:00,0,151
2020-02-16 02:31:00,0,152
2020-02-16 02:32:00,0,153
2020-02-16 02:33:00,0,154
2020-02-16 02:34:00,0,155
2020-02-16 02:35:00,0,156
2020-02-16 02:36:00,0,157
2020-02-16 02:37:00,0,158
2020-02-16 02:38:00,0,159
2020-02-16 02:39:00,0,160
2020-02-16 02:40:00,0,161
2020-02-16 02:41:00,0,162
2020-02-16 02:42:00,0,163
2020-02-16 02:43:00,0,164
2020-02-16 02:44:00,0,165
2020-02-16 02:45:00,0,166
2020-02-16 02:46:00,0,167
2020-02-16 02:47:00,1,168
2020-02-16 02:48:00,1,169
2020-02-16 02:49:00,1,170
2020-02-16 02:50:00,1,171
2020-02-16 02:51:00,1,172
2020-02-16 02:52:00,1,173
2020-02-16 02:53:00,1,174
2020-02-16 02:54:00,1,175
2020-02-16 02:55:00,1,176
2020-02-16 02:56:00,1,177
2020-02-16 02:57:00,1,178
2020-02-16 02:58:00,1,179
2020-02-16 02:59:00,1,180
2020-02-16 03:00:00,1,181
2020-02-16 03:01:00,1,182
2020-02-16 03:02:00,1,183
2020-02-16 03:03:00,1,184
2020-02-16 03:04:00,1,185
2020-02-16 03:05:00,1,186
2020-02-16 03:06:00,1,187
2020-02-16 03:07:00,1,188
2020-02-16 03:08:00,1,189
2020-02-16 03:09:00,1,190
2020-02-16 03:10:00,1,191
2020-02-16 03:11:00,1,192
2020-02-16 03:12:00,1,193
2020-02-16 03:13:00,1,194
2020-02-16 03:14:00,1,195
2020-02-16 03:15:00,1,196
2020-02-16 03:16:00,1,197
2020-02-16 03:17:00,1,198
2020-02-16 03:18:00,1,199
2020-02-16 03:19:00,1,200
2020-02-16 03:20:00,1,201
2020-02-16 03:21:00,1,202
2020-02-16 03:22:00,1,203
2020-02-16 03:23:00,1,204
2020-02-16 03:24:00,1,205
2020-02-16 03:25:00,1,206
2020-02-16 03:26:00,1,207
2020-02-16 03:27:00,1,208
2020-02-16 03:28:00,1,209
2020-02-16 03:29:00,1,210
2020-02-16 03:30:00,1,211
2020-02-16 03:31:00,1,212
2020-02-16 03:32:00,1,213
2020-02-16 03:33:00,1,214
2020-02-16 03:34:00,1,215
2020-02-16 03:35:00,1,216
2020-02-16 03:36:00,1,217
2020-02-16 03:37:00,1,218
2020-02-16 03:38:00,1,219
2020-02-16 03:39:00,1,220
2020-02-16 03:40:00,1,221
2020-02-16 03:41:00,1,222
2020-02-16 03:42:00,1,223
2020-02-16 03:43:00,1,224
2020-02-16 03:44:00,1,225
2020-02-16 03:45:00,1,226
2020-02-16 03:46:00,1,227
2020-02-16 03:47:00,1,228
2020-02-16 03:48:00,1,229
2020-02-16 03:49:00,1,230
2020-02-16 03:50:00,1,231
2020-02-16 03:51:00,1,232
2020-02-16 03:52:00,1,233
2020-02-16 03:53:00,1,234
2020-02-16 03:54:00,1,235
2020-02-16 03:55:00,1,236
2020-02-16 03:56:00,1,237
2020-02-16 03:57:00,1,238
2020-02-16 03:58:00,1,239
2020-02-16 03:59:00,1,240
2020-02-17 00:00:00,0,1
2020-02-17 00:01:00,0,2
2020-02-17 00:02:00,0,3
2020-02-17 00:03:00,0,4
2020-02-17 00:04:00,0,5
2020-02-17 00:05:00,0,6
2020-02-17 00:06:00,0,7
2020-02-17 00:07:00,0,8
2020-02-17 00:08:00,0,9
2020-02-17 00:09:00,0,10
2020-02-17 00:10:00,0,11
2020-02-17 00:11:00,0,12
2020-02-17 00:12:00,0,13
2020-02-17 00:13:00,0,14
2020-02-17 00:14:00,0,15
2020-02-17 00:15:00,0,16
2020-02-17 00:16:00,0,17
2020-02-17 00:17:00,0,18
2020-02-17 00:18:00,0,19
2020-02-17 00:19:00,0,20
2020-02-17 00:20:00,0,21
2020-02-17 00:21:00,0,22
2020-02-17 00:22:00,0,23
2020-02-17 00:23:00,0,24
2020-02-17 00:24:00,0,25
2020-02-17 00:25:00,0,26
2020-02-17 00:26:00,0,27
2020-02-17 00:27:00,0,28
2020-02-17 00:28:00,0,29
2020-02-17 00:29:00,0,30
2020-02-17 00:30:00,0,31
2020-02-17 00:31:00,0,32
2020-02-17 00:32:00,0,33
2020-02-17 00:33:00,0,34
2020-02-17 00:34:00,0,35
2020-02-17 00:35:00,0,36
2020-02-17 00:36:00,0,37
2020-02-17 00:37:00,0,38
2020-02-17 00:38:00,0,39
2020-02-17 00:39:00,0,40
2020-02-17 00:40:00,0,41
2020-02-17 00:41:00,0,42
2020-02-17 00:42:00,0,43
2020-02-17 00:43:00,0,44
2020-02-17 00:44:00,0,45
2020-02-17 00:45:00,0,46
2020-02-17 00:46:00,0,47
2020-02-17 00:47:00,0,48
2020-02-17 00:48:00,0,49
2020-02-17 00:49:00,0,50
2020-02-17 00:50:00,0,51
2020-02-17 00:51:00,0,52
2020-02-17 00:52:00,0,53
2020-02-17 00:53:00,0,54
2020-02-17 00:54:00,0,55
2020-02-17 00:55:00,0,56
2020-02-17 00:56:00,0,57
2020-02-17 00:57:00,0,58
2020-02-17 00:58:00,0,59
2020-02-17 00:59:00,0,60
2020-02-17 01:00:00,0,61
2020-02-17 01:01:00,0,62
2020-02-17 01:02:00,0,63
2020-02-17 01:03:00,0,64
2020-02-17 01:04:00,0,65
2020-02-17 01:05:00,0,66
2020-02-17 01:06:00,0,67
2020-02-17 01:07:00,0,68
2020-02-17 01:08:00,0,69
2020-02-17 01:09:00,0,70
2020-02-17 01:10:00,0,71
2020-02-17 01:11:00,0,72
2020-02-17 01:12:00,0,73
2020-02-17 01:13:00,0,74
2020-02-17 01:14:00,0,75
2020-02-17 01:15:00,0,76
2020-02-17 01:16:00,0,77
2020-02-17 01:17:00,0,78
2020-02-17 01:18:00,0,79
2020-02-17 01:19:00,0,80
2020-02-17 01:20:00,0,81
2020-02-17 01:21:00,0,82
2020-02-17 01:22:00,0,83
2020-02-17 01:23:00,0,84
2020-02-17 01:24:00,0,85
2020-02-17 01:25:00,0,86
2020-02-17 01:26:00,0,87
2020-02-17 01:27:00,0,88
2020-02-17 01:28:00,0,89
2020-02-17 01:29:00,0,90
2020-02-17 01:30:00,0,91
2020-02-17 01:31:00,0,92
2020-02-17 01:32:00,0,93
2020-02-17 01:33:00,0,94
2020-02-17 01:34:00,0,95
2020-02-17 01:35:00,0,96
2020-02-17 01:36:00,0,97
2020-02-17 01:37:00,0,98
2020-02-17 01:38:00,0,99
2020-02-17 01:39:00,0,100
2020-02-17 01:40:00,0,101
2020-02-17 01:41:00,0,102
2020-02-17 01:42:00,0,103
2020-02-17 01:43:00,0,104
2020-02-17 01:44:00,0,105
2020-02-17 01:45:00,0,106
2020-02-17 01:46:00,0,107
2020-02-17 01:47:00,0,108
2020-02-17 01:48:00,0,109
2020-02-17 01:49:00,0,110
2020-02-17 01:50:00,0,111
2020-02-17 01:51:00,0,112
2020-02-17 01:52:00,0,113
2020-02-17 01:53:00,0,114
2020-02-17 01:54:00,0,115
2020-02-17 01:55:00,0,116
2020-02-17 01:56:00,0,117
2020-02-17 01:57:00,0,118
2020-02-17 01:58:00,0,119
2020-02-17 01:59:00,0,120
2020-02-17 02:00:00,0,121
2020-02-17 02:01:00,0,122
2020-02-17 02:02:00,0,123
2020-02-17 02:03:00,0,124
2020-02-17 02:04:00,0,125
2020-02-17 02:05:00,0,126
2020-02-17 02:06:00,0,127
2020-02-17 02:07:00,0,128
2020-02-17 02:08:00,0,129
2020-02-17 02:09:00,0,130
2020-02-17 02:10:00,0,131
2020-02-17 02:11:00,0,132
2020-02-17 02:12:00,0,133
2020-02-17 02:13:00,0,134
2020-02-17 02:14:00,0,135
2020-02-17 02:15:00,0,136
2020-02-17 02:16:00,1,137
2020-02-17 02:17:00,1,138
2020-02-17 02:18:00,1,139
2020-02-17 02:19:00,1,140
2020-02-17 02:20:00,1,141
2020-02-17 02:21:00,1,142
2020-02-17 02:22:00,1,143
2020-02-17 02:23:00,1,144
2020-02-17 02:24:00,1,145
2020-02-17 02:25:00,1,146
2020-02-17 02:26:00,1,147
2020-02-17 02:27:00,1,148
2020-02-17 02:28:00,1,149
2020-02-17 02:29:00,1,150
2020-02-17 02:30:00,1,151
2020-02-17 02:31:00,1,152
2020-02-17 02:32:00,1,153
2020-02-17 02:33:00,1,154
2020-02-17 02:34:00,1,155
2020-02-17 02:35:00,1,156
2020-02-17 02:36:00,1,157
2020-02-17 02:37:00,1,158
2020-02-17 02:38:00,1,159
2020-02-17 02:39:00,1,160
2020-02-17 02:40:00,1,161
2020-02-17 02:41:00,1,162
2020-02-17 02:42:00,1,163
2020-02-17 02:43:00,1,164
2020-02-17 02:44:00,1,165
2020-02-17 02:45:00,1,166
2020-02-17 02:46:00,1,167
2020-02-17 02:47:00,1,168
2020-02-17 02:48:00,1,169
2020-02-17 02:49:00,1,170
2020-02-17 02:50:00,1,171
2020-02-17 02:51:00,1,172
2020-02-17 02:52:00,1,173
2020-02-17 02:53:00,1,174
2020-02-17 02:54:00,1,175
2020-02-17 02:55:00,1,176
2020-02-17 02:56:00,1,177
2020-02-17 02:57:00,1,178
2020-02-17 02:58:00,1,179
2020-02-17 02:59:00,1,180
2020-02-17 03:00:00,1,181
2020-02-17 03:01:00,1,182
2020-02-17 03:02:00,1,183
2020-02-17 03:03:00,1,184
2020-02-17 03:04:00,1,185
2020-02-17 03:05:00,1,186
2020-02-17 03:06:00,1,187
2020-02-17 03:07:00,1,188
2020-02-17 03:08:00,1,189
2020-02-17 03:09:00,1,190
2020-02-17 03:10:00,1,191
2020-02-17 03:11:00,1,192
2020-02-17 03:12:00,1,193
2020-02-17 03:13:00,1,194
2020-02-17 03:14:00,1,195
2020-02-17 03:15:00,1,196
2020-02-17 03:16:00,1,197
2020-02-17 03:17:00,1,198
2020-02-17 03:18:00,1,199
2020-02-17 03:19:00,1,200
2020-02-17 03:20:00,1,201
2020-02-17 03:21:00,1,202
2020-02-17 03:22:00,1,203
2020-02-17 03:23:00,1,204
2020-02-17 03:24:00,1,205
2020-02-17 03:25:00,1,206
2020-02-17 03:26:00,1,207
2020-02-17 03:27:00,1,208
2020-02-17 03:28:00,1,209
2020-02-17 03:29:00,1,210
2020-02-17 03:30:00,1,211
2020-02-17 03:31:00,1,212
2020-02-17 03:32:00,1,213
2020-02-17 03:33:00,1,214
2020-02-17 03:34:00,1,215
2020-02-17 03:35:00,1,216
2020-02-17 03:36:00,1,217
2020-02-17 03:37:00,1,218
2020-02-17 03:38:00,1,219
2020-02-17 03:39:00,1,220
2020-02-17 03:40:00,1,221
2020-02-17 03:41:00,1,222
2020-02-17 03:42:00,1,223
2020-02-17 03:43:00,1,224
2020-02-17 03:44:00,1,225
2020-02-17 03:45:00,1,226
2020-02-17 03:46:00,1,227
2020-02-17 03:47:00,1,228
2020-02-17 03:48:00,1,229
2020-02-17 03:49:00,1,230
2020-02-17 03:50:00,1,231
2020-02-17 03:51:00,1,232
2020-02-17 03:52:00,1,233
2020-02-17 03:53:00,1,234
2020-02-17 03:54:00,1,235
2020-02-17 03:55:00,1,236
2020-02-17 03:56:00,1,237
2020-02-17 03:57:00,1,238
2020-02-17 03:58:00,1,239
2020-02-17 03:59:00,1,240
2020-02-19 00:00:00,0,1
2020-02-19 00:01:00,0,2
2020-02-19 00:02:00,0,3
2020-02-19 00:03:00,0,4
2020-02-19 00:04:00,0,5
2020-02-19 00:05:00,0,6
2020-02-19 00:06:00,0,7
2020-02-19 00:07:00,0,8
2020-02-19 00:08:00,0,9
2020-02-19 00:09:00,0,10
2020-02-19 00:10:00,0,11
2020-02-19 00:11:00,0,12
2020-02-19 00:12:00,0,13
2020-02-19 00:13:00,0,14
2020-02-19 00:14:00,0,15
2020-02-19 00:15:00,0,16
2020-02-19 00:16:00,0,17
2020-02-19 00:17:00,0,18
2020-02-19 00:18:00,0,19
2020-02-19 00:19:00,0,20
2020-02-19 00:20:00,0,21
2020-02-19 00:21:00,0,22
2020-02-19 00:22:00,0,23
2020-02-19 00:23:00,0,24
2020-02-19 00:24:00,0,25
2020-02-19 00:25:00,0,26
2020-02-19 00:26:00,0,27
2020-02-19 00:27:00,0,28
2020-02-19 00:28:00,0,29
2020-02-19 00:29:00,0,30
2020-02-19 00:30:00,0,31
2020-02-19 00:31:00,0,32
2020-02-19 00:32:00,0,33
2020-02-19 00:33:00,0,34
2020-02-19 00:34:00,0,35
2020-02-19 00:35:00,0,36
2020-02-19 00:36:00,0,37
2020-02-19 00:37:00,0,38
2020-02-19 00:38:00,0,39
2020-02-19 00:39:00,0,40
2020-02-19 00:40:00,0,41
2020-02-19 00:41:00,0,42
2020-02-19 00:42:00,0,43
2020-02-19 00:43:00,0,44
2020-02-19 00:44:00,0,45
2020-02-19 00:45:00,0,46
2020-02-19 00:46:00,0,47
2020-02-19 00:47:00,0,48
2020-02-19 00:48:00,0,49
2020-02-19 00:49:00,0,50
2020-02-19 00:50:00,0,51
2020-02-19 00:51:00,0,52
2020-02-19 00:52:00,0,53
2020-02-19 00:53:00,0,54
2020-02-19 00:54:00,0,55
2020-02-19 00:55:00,0,56
2020-02-19 00:56:00,0,57
2020-02-19 00:57:00,0,58
2020-02-19 00:58:00,0,59
2020-02-19 00:59:00,0,60
2020-02-19 01:00:00,0,61
2020-02-19 01:01:00,0,62
2020-02-19 01:02:00,0,63
2020-02-19 01:03:00,0,64
2020-02-19 01:04:00,0,65
2020-02-19 01:05:00,0,66
2020-02-19 01:06:00,0,67
2020-02-19 01:07:00,0,68
2020-02-19 01:08:00,0,69
2020-02-19 01:09:00,0,70
2020-02-19 01:10:00,0,71
2020-02-19 01:11:00,0,72
2020-02-19 01:12:00,0,73
2020-02-19 01:13:00,0,74
2020-02-19 01:14:00,0,75
2020-02-19 01:15:00,0,76
2020-02-19 01:16:00,0,77
2020-02-19 01:17:00,0,78
2020-02-19 01:18:00,0,79
2020-02-19 01:19:00,0,80
2020-02-19 01:20:00,0,81
2020-02-19 01:21:00,0,82
2020-02-19 01:22:00,0,83
2020-02-19 01:23:00,0,84
2020-02-19 01:24:00,0,85
2020-02-19 01:25:00,0,86
2020-02-19 01:26:00,0,87
2020-02-19 01:27:00,0,88
2020-02-19 01:28:00,0,89
2020-02-19 01:29:00,0,90
2020-02-19 01:30:00,0,91
2020-02-19 01:31:00,0,92
2020-02-19 01:32:00,0,93
2020-02-19 01:33:00,0,94
2020-02-19 01:34:00,0,95
2020-02-19 01:35:00,0,96
2020-02-19 01:36:00,0,97
2020-02-19 01:37:00,0,98
2020-02-19 01:38:00,0,99
2020-02-19 01:39:00,0,100
2020-02-19 01:40:00,0,101
2020-02-19 01:41:00,0,102
2020-02-19 01:42:00,0,103
2020-02-19 01:43:00,0,104
2020-02-19 01:44:00,0,105
2020-02-19 01:45:00,0,106
2020-02-19 01:46:00,0,107
2020-02-19 01:47:00,0,108
2020-02-19 01:48:00,0,109
2020-02-19 01:49:00,0,110
2020-02-19 01:50:00,0,111
2020-02-19 01:51:00,0,112
2020-02-19 01:52:00,0,113
2020-02-19 01:53:00,0,114
2020-02-19 01:54:00,0,115
2020-02-19 01:55:00,0,116
2020-02-19 01:56:00,0,117
2020-02-19 01:57:00,0,118
2020-02-19 01:58:00,0,119
2020-02-19 01:59:00,0,120
2020-02-19 02:00:00,0,121
2020-02-19 02:01:00,0,122
2020-02-19 02:02:00,0,123
2020-02-19 02:03:00,0,124
2020-02-19 02:04:00,0,125
2020-02-19 02:05:00,0,126
2020-02-19 02:06:00,0,127
2020-02-19 02:07:00,0,128
2020-02-19 02:08:00,0,129
2020-02-19 02:09:00,0,130
2020-02-19 02:10:00,0,131
2020-02-19 02:11:00,0,132
2020-02-19 02:12:00,0,133
2020-02-19 02:13:00,0,134
2020-02-19 02:14:00,0,135
2020-02-19 02:15:00,0,136
2020-02-19 02:16:00,0,137
2020-02-19 02:17:00,0,138
2020-02-19 02:18:00,0,139
2020-02-19 02:19:00,0,140
2020-02-19 02:20:00,0,141
2020-02-19 02:21:00,0,142
2020-02-19 02:22:00,0,143
2020-02-19 02:23:00,0,144
2020-02-19 02:24:00,0,145
2020-02-19 02:25:00,0,146
2020-02-19 02:26:00,0,147
2020-02-19 02:27:00,0,148
2020-02-19 02:28:00,0,149
2020-02-19 02:29:00,0,150
2020-02-19 02:30:00,0,151
2020-02-19 02:31:00,0,152
2020-02-19 02:32:00,0,153
2020-02-19 02:33:00,0,154
2020-02-19 02:34:00,0,155
2020-02-19 02:35:00,0,156
2020-02-19 02:36:00,0,157
2020-02-19 02:37:00,0,158
2020-02-19 02:38:00,0,159
2020-02-19 02:39:00,0,160
2020-02-19 02:40:00,0,161
2020-02-19 02:41:00,0,162
2020-02-19 02:42:00,0,163
2020-02-19 02:43:00,0,164
2020-02-19 02:44:00,0,165
2020-02-19 02:45:00,0,166
2020-02-19 02:46:00,0,167
2020-02-19 02:47:00,0,168
2020-02-19 02:48:00,0,169
2020-02-19 02:49:00,0,170
2020-02-19 02:50:00,0,171
2020-02-19 02:51:00,0,172
2020-02-19 02:52:00,0,173
2020-02-19 02:53:00,0,174
2020-02-19 02:54:00,0,175
2020-02-19 02:55:00,0,176
2020-02-19 02:56:00,0,177
2020-02-19 02:57:00,0,178
2020-02-19 02:58:00,0,179
2020-02-19 02:59:00,0,180
2020-02-19 03:00:00,0,181
2020-02-19 03:01:00,0,182
2020-02-19 03:02:00,0,183
2020-02-19 03:03:00,0,184
2020-02-19 03:04:00,0,185
2020-02-19 03:05:00,0,186
2020-02-19 03:06:00,0,187
2020-02-19 03:07:00,0,188
2020-02-19 03:08:00,0,189
2020-02-19 03:09:00,0,190
2020-02-19 03:10:00,0,191
2020-02-19 03:11:00,0,192
2020-02-19 03:12:00,0,193
2020-02-19 03:13:00,0,194
2020-02-19 03:14:00,0,195
2020-02-19 03:15:00,0,196
2020-02-19 03:16:00,0,197
2020-02-19 03:17:00,0,198
2020-02-19 03:18:00,0,199
2020-02-19 03:19:00,0,200
2020-02-19 03:20:00,0,201
2020-02-19 03:21:00,0,202
2020-02-19 03:22:00,0,203
2020-02-19 03:23:00,0,204
2020-02-19 03:24:00,0,205
2020-02-19 03:25:00,0,206
2020-02-19 03:26:00,0,207
2020-02-19 03:27:00,0,208
2020-02-19 03:28:00,0,209
2020-02-19 03:29:00,0,210
2020-02-19 03:30:00,0,211
2020-02-19 03:31:00,0,212
2020-02-19 03:32:00,1,213
2020-02-19 03:33:00,1,214
2020-02-19 03:34:00,1,215
2020-02-19 03:35:00,1,216
2020-02-19 03:36:00,1,217
2020-02-19 03:37:00,1,218
2020-02-19 03:38:00,1,219
2020-02-19 03:39:00,1,220
2020-02-19 03:40:00,1,221
2020-02-19 03:41:00,1,222
2020-02-19 03:42:00,1,223
2020-02-19 03:43:00,1,224
2020-02-19 03:44:00,1,225
2020-02-19 03:45:00,1,226
2020-02-19 03:46:00,1,227
2020-02-19 03:47:00,1,228
2020-02-19 03:48:00,1,229
2020-02-19 03:49:00,1,230
2020-02-19 03:50:00,1,231
2020-02-19 03:51:00,1,232
2020-02-19 03:52:00,1,233
2020-02-19 03:53:00,1,234
2020-02-19 03:54:00,1,235
2020-02-19 03:55:00,1,236
2020-02-19 03:56:00,1,237
2020-02-19 03:57:00,1,238
2020-02-19 03:58:00,1,239
2020-02-19 03:59:00,1,240
2020-02-21 00:00:00,0,1
2020-02-21 00:01:00,0,2
2020-02-21 00:02:00,0,3
2020-02-21 00:03:00,0,4
2020-02-21 00:04:00,0,5
2020-02-21 00:05:00,0,6
2020-02-21 00:06:00,0,7
2020-02-21 00:07:00,0,8
2020-02-21 00:08:00,0,9
2020-02-21 00:09:00,0,10
2020-02-21 00:10:00,0,11
2020-02-21 00:11:00,0,12
2020-02-21 00:12:00,0,13
2020-02-21 00:13:00,0,14
2020-02-21 00:14:00,0,15
2020-02-21 00:15:00,0,16
2020-02-21 00:16:00,0,17
2020-02-21 00:17:00,0,18
2020-02-21 00:18:00,0,19
2020-02-21 00:19:00,0,20
2020-02-21 00:20:00,0,21
2020-02-21 00:21:00,0,22
2020-02-21 00:22:00,0,23
2020-02-21 00:23:00,0,24
2020-02-21 00:24:00,0,25
2020-02-21 00:25:00,0,26
2020-02-21 00:26:00,0,27
2020-02-21 00:27:00,0,28
2020-02-21 00:28:00,0,29
2020-02-21 00:29:00,0,30
2020-02-21 00:30:00,0,31
2020-02-21 00:31:00,0,32
2020-02-21 00:32:00,0,33
2020-02-21 00:33:00,0,34
2020-02-21 00:34:00,0,35
2020-02-21 00:35:00,0,36
2020-02-21 00:36:00,0,37
2020-02-21 00:37:00,0,38
2020-02-21 00:38:00,0,39
2020-02-21 00:39:00,0,40
2020-02-21 00:40:00,0,41
2020-02-21 00:41:00,0,42
2020-02-21 00:42:00,0,43
2020-02-21 00:43:00,0,44
2020-02-21 00:44:00,0,45
2020-02-21 00:45:00,0,46
2020-02-21 00:46:00,0,47
2020-02-21 00:47:00,0,48
2020-02-21 00:48:00,0,49
2020-02-21 00:49:00,0,50
2020-02-21 00:50:00,0,51
2020-02-21 00:51:00,0,52
2020-02-21 00:52:00,0,53
2020-02-21 00:53:00,0,54
2020-02-21 00:54:00,0,55
2020-02-21 00:55:00,0,56
2020-02-21 00:56:00,0,57
2020-02-21 00:57:00,0,58
2020-02-21 00:58:00,0,59
2020-02-21 00:59:00,0,60
2020-02-21 01:00:00,0,61
2020-02-21 01:01:00,0,62
2020-02-21 01:02:00,0,63
2020-02-21 01:03:00,0,64
